annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
3474,868,31885,23,51,417,511,0.98
3475,869,3483,562,811,286,180,1.0
3476,869,16232,621,221,189,186,1.0
3477,869,28763,62,813,219,205,0.99
3478,869,31885,7,32,409,506,0.98
3479,870,3483,132,287,277,177,1.0
3480,870,16232,141,847,201,191,0.99
3481,870,28763,674,257,215,198,0.99
3482,870,31885,574,677,402,516,0.98
3483,873,3351,343,225,185,183,1.0
3484,873,16688,69,619,451,590,1.0
3485,873,18147,629,668,278,432,0.99
3486,874,16232,626,222,188,184,1.0
3487,874,3483,625,721,208,269,1.0
3488,874,20877,84,723,331,245,1.0
3489,874,31885,130,140,449,466,0.96
3490,875,3483,652,749,208,266,1.0
3491,875,16232,654,231,194,181,1.0
3492,875,20877,118,765,336,236,1.0
3493,875,31885,146,165,452,476,0.96
3494,878,3483,587,842,285,177,1.0
3495,878,36637,646,209,188,246,1.0
3496,878,28763,96,853,219,206,0.99
3497,878,27926,81,103,310,529,0.46
3498,878,19552,80,120,353,494,0.4
3499,878,34597,74,105,323,548,0.32
3500,879,3483,563,809,289,180,1.0
3501,879,36637,615,200,185,249,1.0
3502,879,28763,63,813,220,207,0.99
3503,879,27926,69,70,306,539,0.5
3504,879,19552,57,85,332,503,0.39
3505,879,34597,49,51,337,598,0.35
3506,88,1900,129,231,202,138,1.0
3507,88,20014,86,791,310,298,0.87
3508,88,16551,607,54,289,464,0.85
3509,88,16262,74,799,305,296,0.74
3510,88,27926,617,734,287,446,0.64
3511,88,30308,630,30,297,520,0.48
3512,88,30308,618,753,269,416,0.36
3513,88,22362,626,31,274,517,0.3
3514,880,2483,79,664,228,490,1.0
3515,880,12778,510,591,305,528,0.97
3516,880,3743,503,162,261,264,0.91
3517,880,13395,69,95,232,475,0.85
3518,880,12081,64,94,237,487,0.38
3519,880,3544,514,131,266,301,0.31
3520,882,2483,636,50,222,504,1.0
3521,882,12778,131,79,301,526,0.98
3522,882,3743,144,840,268,266,0.9
3523,882,13395,644,669,238,498,0.85
3524,882,12081,639,683,246,466,0.42
3525,883,3483,605,846,274,188,1.0
3526,883,16232,631,219,193,189,1.0
3527,883,25469,51,858,373,218,1.0
3528,883,28763,143,231,212,202,1.0
3529,886,35206,540,262,274,391,1.0
3530,886,3351,411,890,188,191,1.0
3531,886,31863,162,284,208,208,1.0
3532,888,35206,163,646,265,398,1.0
3533,888,3351,380,204,186,186,1.0
3534,888,31863,610,837,206,204,1.0
3535,889,3483,143,291,211,258,1.0
3536,889,16232,132,848,200,190,1.0
3537,889,20877,544,294,328,233,1.0
3538,889,28763,710,887,218,214,0.99
3539,89,1900,114,223,199,138,1.0
3540,89,20014,50,744,315,308,0.89
3541,89,16551,574,57,280,439,0.81
3542,89,16262,38,753,305,307,0.68
3543,89,27926,578,665,300,455,0.62
3544,89,30308,599,727,273,426,0.36
3545,89,30308,601,31,292,506,0.33
3546,89,16551,593,699,276,426,0.32
3547,89,22362,599,42,262,487,0.26
3548,891,3483,626,719,207,270,1.0
3549,891,16232,627,222,188,184,1.0
3550,891,20877,83,723,331,245,1.0
3551,891,28763,54,171,210,202,0.99
3552,894,36637,606,203,176,246,1.0
3553,894,3483,625,721,207,269,1.0
3554,894,20877,84,723,332,244,1.0
3555,894,25367,27,24,417,446,1.0
3556,895,3544,96,225,198,192,0.99
3557,895,16551,534,47,290,451,0.98
3558,895,16232,96,829,184,166,0.97
3559,895,22074,103,823,174,175,0.39
3560,895,16262,605,771,207,234,0.33
3561,895,25438,586,778,215,214,0.28
3562,896,3544,112,234,202,196,0.99
3563,896,16551,564,50,316,462,0.99
3564,896,16232,131,863,180,165,0.99
3565,896,29667,616,802,213,227,0.53
3566,896,27777,634,813,203,216,0.38
3567,897,3544,675,830,215,213,0.99
3568,897,16551,115,723,310,485,0.99
3569,897,16232,674,291,180,162,0.92
3570,897,29667,169,271,217,219,0.5
3571,898,3544,121,175,201,194,0.99
3572,898,16548,77,775,233,235,0.99
3573,898,27926,569,586,262,481,0.94
3574,898,1900,619,208,181,187,0.94
3575,9,3483,563,811,287,179,1.0
3576,9,22347,113,212,207,194,0.99
3577,9,28763,63,814,219,207,0.99
3578,9,20238,595,173,218,215,0.99
3579,90,1900,657,902,214,146,1.0
3580,90,16262,596,219,298,288,0.89
3581,90,16551,81,710,289,477,0.86
3582,90,20014,639,225,262,300,0.86
3583,90,30308,140,139,248,437,0.59
3584,900,16548,108,824,236,225,1.0
3585,900,3544,136,179,210,200,0.99
3586,900,27926,600,627,257,496,0.96
3587,900,1900,646,210,182,193,0.91
3588,904,3483,607,790,275,212,1.0
3589,904,27733,124,767,315,277,1.0
3590,904,20238,644,191,227,216,0.99
3591,904,30308,170,48,285,473,0.97
3592,906,3483,123,307,269,200,1.0
3593,906,27733,568,262,298,267,1.0
3594,906,20238,114,854,228,229,0.99
3595,906,30308,553,719,287,481,0.96
3596,908,3351,306,193,182,188,1.0
3597,908,31863,575,745,210,214,0.99
3598,908,20238,119,714,226,228,0.99
3599,91,1900,631,893,206,135,1.0
3600,91,16548,125,865,239,243,1.0
3601,91,19607,690,298,156,152,0.99
3602,91,27926,145,143,258,454,0.98
3603,910,3483,174,274,261,219,1.0
3604,910,25367,516,702,444,442,1.0
3605,910,29667,132,882,223,229,0.99
3606,910,27777,639,294,177,196,0.97
3607,912,3483,536,777,264,228,1.0
3608,912,25367,30,105,435,422,1.0
3609,912,29667,598,161,219,217,0.99
3610,912,27777,142,771,181,207,0.97
3611,914,3351,369,124,187,188,1.0
3612,914,13900,555,705,206,255,1.0
3613,914,35206,47,619,343,342,0.99
3614,915,3351,411,181,183,182,1.0
3615,915,13900,593,799,203,244,1.0
3616,915,35206,89,706,342,350,0.99
3617,916,3483,123,307,269,200,1.0
3618,916,25367,502,683,461,427,1.0
3619,916,27733,568,262,298,268,1.0
3620,916,16232,141,893,199,189,1.0
3621,919,3483,123,307,268,202,1.0
3622,919,30308,495,677,359,441,1.0
3623,919,27733,567,261,298,268,1.0
3624,919,36637,109,883,261,172,0.99
3625,920,3483,582,759,272,207,1.0
3626,920,30308,133,123,355,419,1.0
3627,920,36637,593,202,254,172,0.99
3628,920,27733,84,734,320,278,0.78
3629,920,35206,90,727,319,284,0.49
3630,923,3483,144,290,210,258,1.0
3631,923,16262,109,836,248,246,1.0
3632,923,20877,545,295,328,234,1.0
3633,923,25367,538,709,438,447,1.0
3634,925,3483,149,219,249,224,1.0
3635,925,16232,142,898,199,193,1.0
3636,925,19861,644,277,209,172,1.0
3637,925,34597,494,619,433,486,0.98
3638,927,3483,575,838,258,228,1.0
3639,927,19861,90,826,230,177,1.0
3640,927,16232,616,174,183,180,1.0
3641,927,34597,63,124,425,471,0.99
3642,929,3483,576,811,278,193,1.0
3643,929,16232,602,211,184,186,1.0
3644,929,25469,15,813,380,220,1.0
3645,929,31885,24,40,424,488,0.98
3646,930,3483,127,272,268,190,1.0
3647,930,16232,163,855,196,192,1.0
3648,930,25469,573,233,378,217,0.99
3649,930,31885,541,688,413,497,0.98
3650,931,1900,179,268,132,201,1.0
3651,931,19607,166,917,161,154,0.99
3652,931,29345,589,718,315,425,0.98
3653,931,16551,494,257,438,245,0.59
3654,931,30308,500,224,476,289,0.4
3655,931,27733,469,221,491,304,0.28
3656,932,1900,161,256,125,207,1.0
3657,932,19607,123,886,175,161,0.98
3658,932,29345,559,685,320,427,0.98
3659,932,16551,456,229,446,253,0.63
3660,932,30308,498,205,455,290,0.55
3661,932,25469,444,202,481,275,0.28
3662,933,1900,687,806,132,209,1.0
3663,933,19607,667,252,156,152,0.98
3664,933,29345,123,161,307,398,0.98
3665,933,16551,17,739,472,260,0.84
3666,933,30308,26,721,513,300,0.37
3667,936,2483,600,110,253,451,1.0
3668,936,25438,113,842,259,265,0.99
3669,936,12778,122,173,305,525,0.89
3670,936,3832,660,698,212,470,0.82
3671,936,13395,643,722,242,467,0.38
3672,936,19552,123,186,328,508,0.38
3673,937,2483,620,59,196,483,1.0
3674,937,12778,126,93,297,536,0.98
3675,937,3743,137,807,325,340,0.95
3676,937,13395,592,703,240,458,0.58
3677,937,12081,595,683,228,481,0.41
3678,938,2483,628,22,202,502,1.0
3679,938,12778,126,65,296,539,0.99
3680,938,3743,125,797,324,317,0.96
3681,938,13395,583,698,228,447,0.68
3682,938,12081,585,689,226,457,0.54
3683,940,18147,208,223,214,423,1.0
3684,940,3351,422,897,190,191,1.0
3685,940,16232,645,323,189,188,0.99
3686,941,3351,326,141,186,191,1.0
3687,941,18147,520,551,211,439,1.0
3688,941,16232,94,712,189,194,1.0
3689,942,18147,557,640,215,454,1.0
3690,942,16232,132,801,194,188,1.0
3691,942,3351,367,198,187,184,1.0
3692,945,3483,149,220,249,222,1.0
3693,945,20238,110,858,235,226,1.0
3694,945,19861,644,277,210,172,1.0
3695,945,27926,648,621,298,575,0.64
3696,945,12778,648,634,307,551,0.38
3697,947,3483,131,287,281,178,1.0
3698,947,16232,139,846,202,192,1.0
3699,947,28763,674,257,214,198,0.99
3700,947,28763,591,886,226,211,0.98
3701,948,3483,588,842,283,174,1.0
3702,948,28763,185,179,212,200,0.99
3703,948,16232,648,229,195,181,0.99
3704,948,28763,94,852,220,206,0.99
3705,949,3483,143,291,213,255,1.0
3706,949,30308,506,722,408,405,1.0
3707,949,16262,106,836,254,242,1.0
3708,949,20877,544,294,328,235,1.0
3709,95,3351,338,181,181,189,1.0
3710,95,29667,60,742,232,237,1.0
3711,95,32310,500,716,385,244,1.0
3712,950,30308,78,117,392,389,1.0
3713,950,3483,625,720,208,270,1.0
3714,950,16262,602,183,235,229,1.0
3715,950,20877,83,723,332,245,1.0
3716,951,3483,652,749,207,272,1.0
3717,951,16262,627,190,248,235,1.0
3718,951,30308,88,138,407,390,1.0
3719,951,20877,116,768,333,231,1.0
3720,952,3483,127,272,268,190,1.0
3721,952,16262,166,834,251,246,1.0
3722,952,30308,560,651,386,422,1.0
3723,952,25469,573,230,376,222,0.99
3724,953,3483,575,810,278,194,1.0
3725,953,30308,50,163,368,410,1.0
3726,953,16262,547,185,239,228,1.0
3727,953,25469,15,812,384,220,0.99
3728,954,3483,603,846,277,187,1.0
3729,954,16262,572,194,248,235,1.0
3730,954,30308,60,181,376,424,1.0
3731,954,25469,50,857,373,218,1.0
3732,956,1900,161,249,200,129,1.0
3733,956,19607,145,863,156,154,0.99
3734,956,27926,597,675,259,486,0.99
3735,956,30308,621,0,308,458,0.73
3736,956,16551,593,0,317,422,0.58
3737,957,1900,629,894,212,132,1.0
3738,957,19607,692,302,153,149,0.99
3739,957,27926,145,144,258,453,0.98
3740,957,16551,82,801,296,475,0.71
3741,957,30308,106,771,297,509,0.41
3742,962,1900,148,243,181,179,0.99
3743,962,19607,141,848,164,157,0.99
3744,962,29451,474,780,405,275,0.99
3745,962,16551,619,108,291,469,0.9
3746,966,1900,657,902,214,146,1.0
3747,966,16548,124,850,242,245,1.0
3748,966,16262,598,217,297,293,0.89
3749,966,20014,640,224,261,300,0.85
3750,966,30308,141,138,249,437,0.58
3751,967,3351,406,888,191,191,1.0
3752,967,41768,132,299,251,299,1.0
3753,967,29667,587,306,228,223,0.99
3754,968,3351,341,155,185,190,1.0
3755,968,41768,565,619,260,315,1.0
3756,968,29667,113,696,229,233,1.0
3757,97,16548,99,821,243,242,1.0
3758,97,1900,686,806,133,208,1.0
3759,97,19607,668,253,155,151,0.98
3760,97,29345,123,161,308,398,0.98
3761,972,1900,142,241,199,128,1.0
3762,972,16551,575,13,327,434,1.0
3763,972,27926,570,631,260,486,0.98
3764,972,21771,127,772,192,193,0.98
3765,973,1900,182,266,129,200,1.0
3766,973,29345,614,716,287,447,0.99
3767,973,16551,569,91,303,456,0.99
3768,973,21771,181,886,195,186,0.93
3769,974,1900,160,256,131,204,1.0
3770,974,29345,593,677,286,452,0.99
3771,974,16551,545,80,300,456,0.98
3772,974,21771,149,850,194,192,0.97
3773,975,1900,685,810,132,208,1.0
3774,975,29345,117,153,279,411,0.99
3775,975,16551,95,688,323,488,0.99
3776,975,21771,620,254,183,176,0.96
3777,979,3351,393,158,184,185,1.0
3778,979,22074,585,710,187,194,0.98
3779,979,18357,71,544,293,340,0.98
3780,980,3351,353,872,190,193,1.0
3781,980,22074,170,313,188,190,0.98
3782,980,18357,581,306,278,323,0.98
3783,982,2483,661,113,214,470,1.0
3784,982,12778,99,106,305,522,0.99
3785,982,3743,124,837,325,338,0.95
3786,982,13395,638,668,236,525,0.79
3787,982,12081,642,724,234,470,0.48
3788,983,2483,669,75,206,489,1.0
3789,983,12778,98,68,305,528,0.98
3790,983,3743,123,825,319,328,0.97
3791,983,13395,628,664,229,513,0.81
3792,983,12081,626,629,242,556,0.53
3793,984,2483,62,646,203,492,1.0
3794,984,12778,534,603,300,525,0.98
3795,984,3743,498,128,305,300,0.96
3796,984,13395,87,91,233,470,0.83
3797,984,12081,86,87,226,483,0.43
3798,985,1900,140,219,198,148,1.0
3799,985,16548,578,185,229,227,1.0
3800,985,29451,518,810,426,236,0.92
3801,985,16548,118,747,194,263,0.88
3802,986,1900,631,897,209,157,1.0
3803,986,16548,142,836,241,243,1.0
3804,986,16548,641,264,191,253,0.92
3805,986,29451,39,222,405,242,0.87
3806,988,3483,597,868,261,232,1.0
3807,988,19861,124,863,221,170,1.0
3808,988,36637,622,205,257,147,1.0
3809,988,22347,164,181,207,207,0.92
3810,988,20238,163,184,201,195,0.31
3811,989,3483,572,837,257,229,1.0
3812,989,36637,592,198,259,152,1.0
3813,989,19861,93,827,224,176,1.0
3814,989,22347,143,174,206,199,0.92
3815,990,3483,151,219,249,220,1.0
3816,990,19861,641,279,217,171,0.99
3817,990,36637,97,909,265,159,0.99
3818,990,22347,632,883,221,220,0.81
3819,990,20238,625,888,205,209,0.64
3820,991,16548,571,218,233,228,1.0
3821,991,3544,95,225,198,192,0.99
3822,991,16232,98,828,182,168,0.98
3823,991,16262,603,771,209,235,0.33
3824,991,22074,101,822,175,171,0.29
3825,991,25438,580,788,224,203,0.28
3826,993,16548,601,233,237,225,1.0
3827,993,3544,111,234,203,197,0.99
3828,993,16232,129,862,182,163,0.99
3829,993,29667,616,803,212,227,0.51
3830,994,3483,132,288,276,178,1.0
3831,994,16262,118,848,250,240,1.0
3832,994,30308,512,755,388,426,1.0
3833,994,28763,673,257,214,198,0.99
3834,996,3483,588,842,283,174,1.0
3835,996,16262,622,180,244,234,1.0
3836,996,30308,110,81,378,419,1.0
3837,996,28763,95,852,219,206,0.99
3838,997,1900,150,240,180,181,0.99
3839,997,29451,452,814,424,218,0.96
3840,997,21771,121,810,196,186,0.93
3841,997,16551,586,58,282,482,0.87
3842,997,22362,605,57,266,500,0.29
3843,998,1900,169,248,183,183,1.0
3844,998,29451,487,845,408,225,0.95
3845,998,16551,615,68,289,479,0.95
3846,998,21771,154,842,193,187,0.9
3847,999,1900,646,845,188,190,0.99
3848,999,29451,104,226,400,235,0.95
3849,999,21771,645,292,186,180,0.94
3850,999,16551,80,687,284,479,0.89
3851,999,22362,81,692,283,486,0.32
3852,999,27777,654,301,184,160,0.28
